ID,ano_nascimento,nivel_educacao,estado_civil,renda_mensal,num_filhos_pequenos,num_filhos_adolescentes,num_dias_primeira_compra,num_dias_ultima_compra,gasto_vinho_ult_2anos,gasto_prod_frutas_ult_2anos,gasto_prod_carne_ult_2anos,gasto_prod_peixe_ult_2anos,gasto_prod_doces_ulti_2anos,qtde_compras_desconto,qtde_compras_web_restaurante,qtde_compras_catalogo,qtde_compras_loja,qtde_vistas_web_ult_mes,aceitou_qtde_oferta,reclamou_ult_2anos
5948,1975,graduado,solteiro,"21555,64",0,1,61,96,143,6,52,11,8,2,4,1,5,5,0,0
8773,1971,mestrado,vive_junto,"21586,47",0,1,369,22,280,0,18,0,0,3,5,1,6,7,1,0
1453,1943,doutorado,viuvo,"21621,43",0,0,358,59,735,40,183,52,20,2,9,3,13,6,0,0
2544,1951,mestrado,divorciado,"21627,82",0,1,260,68,50,1,27,6,7,1,1,1,4,1,0,0
6376,1979,graduado,solteiro,"21630,45",1,0,384,83,191,56,139,51,8,4,4,3,8,4,0,0
4286,1970,doutorado,solteiro,"21669,92",0,1,171,24,580,6,58,8,0,3,7,6,6,4,1,0
4609,1966,doutorado,casado,"21693,61",0,1,169,14,383,0,53,6,4,3,8,1,6,6,0,0
10968,1969,graduado,solteiro,"21703,38",0,1,583,0,266,21,300,65,8,4,8,8,6,6,0,0
7755,1954,doutorado,casado,"21708,27",0,1,229,91,350,3,39,0,0,2,9,1,4,8,0,0
5543,1966,graduado,vive_junto,"21733,46",0,1,370,49,545,7,114,37,21,5,7,2,11,5,1,0
7250,1978,graduado,vive_junto,"21754,51",1,0,271,48,344,35,178,15,23,7,7,2,9,6,0,0
2036,1973,doutorado,vive_junto,"21769,17",0,1,383,29,243,11,119,10,3,3,4,2,8,4,0,0
3924,1965,doutorado,divorciado,"21771,43",0,1,104,34,801,0,80,0,0,5,8,3,12,5,1,0
1328,1982,pos,casado,"21780,83",0,1,133,56,261,42,144,55,48,3,4,4,9,3,0,0
4769,1977,mestrado,vive_junto,"21787,22",1,1,11,52,456,4,24,0,0,7,8,2,6,7,1,0
9483,1959,graduado,vive_junto,"21788,35",0,1,314,24,290,59,177,77,5,7,4,6,8,3,0,1
2276,1955,graduado,solteiro,"21789,1",0,1,423,71,430,16,322,43,24,5,4,7,11,3,0,0
4201,1962,graduado,solteiro,"21792,11",0,1,483,39,229,7,137,4,0,5,4,2,8,5,0,0
6261,1979,graduado,casado,"21813,91",0,1,215,81,270,31,88,11,48,3,3,2,10,4,0,0
9710,1969,doutorado,divorciado,"21836,84",0,1,525,80,708,7,62,0,0,2,11,3,7,8,0,0
9500,1959,graduado,casado,"21846,99",0,1,520,66,221,104,169,102,78,3,9,2,8,7,0,1
9797,1956,graduado,casado,"21848,12",0,1,77,38,228,19,130,4,11,2,3,3,8,2,0,0
5524,1957,graduado,solteiro,"21856,39",0,0,663,58,635,88,546,172,88,3,8,10,4,7,1,0
6710,1951,mestrado,solteiro,"21886,09",2,1,589,84,68,1,13,3,5,1,2,0,4,6,0,0
9729,1955,graduado,viuvo,"21907,89",1,1,392,48,189,10,253,56,43,6,8,2,7,7,0,0
5324,1981,doutorado,casado,"21914,66",1,0,161,94,173,43,118,46,27,5,5,3,6,5,0,0
9426,1964,mestrado,solteiro,"21920,3",0,1,533,77,691,0,69,10,0,4,2,6,3,8,0,0
5084,1975,graduado,viuvo,"21928,57",0,1,186,87,445,53,213,104,98,1,6,4,13,4,0,0
7094,1975,graduado,viuvo,"21928,57",0,1,186,87,445,53,213,104,98,1,6,4,13,4,0,0
9256,1971,graduado,solteiro,"21936,09",0,1,541,5,493,26,206,116,80,4,8,3,12,6,0,0
1044,1953,graduado,vive_junto,"21954,14",0,0,411,44,299,5,201,21,21,3,5,4,8,4,0,0
2315,1960,graduado,divorciado,"21955,26",0,1,70,55,10,0,11,17,29,1,1,2,2,4,0,0
5186,1955,doutorado,casado,"21985,71",0,1,109,59,576,7,115,19,7,2,7,4,9,6,1,0
5177,1974,mestrado,casado,"21990,23",0,1,199,56,298,7,68,4,0,2,6,2,6,6,0,0
5909,1964,graduado,casado,"21996,99",0,1,283,25,895,10,101,13,0,5,3,4,8,8,0,0
1343,1968,graduado,vive_junto,"22012,78",1,1,641,55,368,24,68,38,0,6,8,2,6,7,0,0
4749,1968,graduado,vive_junto,"22012,78",1,1,641,55,368,24,68,38,0,6,8,2,6,7,0,0
5782,1982,pos,vive_junto,"22023,31",0,1,274,15,402,35,106,101,77,2,9,2,9,5,1,0
2408,1976,graduado,casado,"22028,95",1,1,586,20,490,0,184,10,28,12,7,4,9,7,0,0
1993,1949,doutorado,casado,"22032,71",0,1,553,63,867,0,86,0,0,3,2,3,9,8,1,0
4470,1962,mestrado,casado,"22047,37",0,1,384,3,62,1,44,6,5,1,2,1,4,4,0,0
6183,1962,mestrado,casado,"22047,37",0,1,384,3,62,1,44,6,5,1,2,1,4,4,0,0
1351,1956,mestrado,vive_junto,"22051,13",0,1,647,25,962,12,194,16,24,4,7,8,13,6,1,0
7005,1981,graduado,solteiro,"22061,65",0,0,13,71,479,35,179,28,7,1,5,3,12,2,1,0
10127,1965,graduado,casado,"22064,66",0,1,84,21,301,11,61,4,7,1,8,2,4,7,0,0
10159,1970,graduado,divorciado,"22071,43",0,1,455,77,440,81,368,0,122,6,11,5,9,6,0,0
5596,1956,pos,vive_junto,"22113,16",0,1,260,44,513,14,154,19,0,1,9,2,9,6,0,0
6404,1969,graduado,vive_junto,"22149,25",1,2,462,10,151,7,89,0,7,5,4,1,6,5,0,0
1523,1973,graduado,casado,"22195,86",1,1,53,25,69,2,15,2,2,2,2,0,4,5,0,0
6357,1959,pos,divorciado,22200,0,1,224,29,230,35,75,63,57,3,7,1,7,5,0,0
8789,1989,pos,casado,"22203,01",1,0,169,77,35,40,111,36,40,3,3,1,7,4,0,0
1921,1967,doutorado,casado,"22203,76",2,1,269,74,46,1,12,3,0,2,2,0,3,4,0,0
4990,1954,graduado,casado,"22222,18",0,0,423,90,524,0,134,28,28,1,11,1,8,7,0,0
7342,1961,pos,viuvo,"22249,62",0,1,658,6,341,142,113,259,151,3,6,6,12,5,0,0
8920,1967,mestrado,solteiro,"22268,8",1,0,533,4,448,40,469,80,0,3,11,2,12,7,0,0
10379,1962,mestrado,solteiro,"22273,31",0,2,233,87,327,9,122,19,14,5,5,2,9,6,0,0
6245,1950,doutorado,vive_junto,"22290,23",0,1,381,71,378,14,68,19,14,2,3,5,8,3,0,0
8780,1950,doutorado,vive_junto,"22290,23",0,1,381,71,378,14,68,19,14,2,3,5,8,3,0,0
9153,1964,doutorado,casado,"22294,74",0,1,335,81,418,61,428,80,51,3,7,8,10,5,0,0
8180,1952,mestrado,divorciado,"22313,53",1,1,226,53,233,2,53,3,5,3,6,1,5,6,0,0
3830,1953,mestrado,casado,"22313,53",0,2,66,59,295,21,78,39,13,1,4,4,7,3,0,0
6289,1951,mestrado,vive_junto,"22325,19",1,1,427,85,135,0,10,0,4,2,3,1,4,5,0,0
10634,1951,mestrado,casado,"22335,34",0,0,71,56,90,67,165,30,43,1,4,2,8,3,0,0
3136,1962,mestrado,divorciado,"22342,86",0,1,442,88,317,25,265,25,19,3,5,3,11,5,0,0
10061,1950,graduado,casado,"22354,14",0,1,540,29,724,17,143,0,8,2,9,2,12,7,0,0
6616,1975,graduado,vive_junto,"22361,28",0,1,249,47,178,3,85,71,66,2,3,3,8,2,0,0
6218,1965,graduado,casado,"22403,76",0,1,617,74,457,4,29,0,0,1,8,1,7,7,1,0
10507,1977,pos,divorciado,"22406,39",0,1,339,14,691,7,69,0,7,4,2,2,7,8,1,0
2350,1972,graduado,casado,"22430,83",1,1,464,87,623,53,178,23,17,7,3,2,8,8,1,0
10157,1965,graduado,solteiro,"22438,35",0,1,155,78,89,15,89,34,42,1,4,1,6,4,0,0
5748,1965,graduado,casado,"22463,91",0,1,575,96,115,27,44,4,146,3,5,2,6,5,1,0
9949,1976,graduado,casado,"22484,59",0,2,619,36,598,16,141,32,41,3,3,3,6,8,0,0
3427,1955,doutorado,casado,"22489,1",0,1,443,11,629,0,70,0,0,6,11,2,7,8,0,0
6658,1972,graduado,vive_junto,"22506,77",0,1,342,37,771,51,154,54,10,7,11,2,12,6,0,0
4220,1970,doutorado,casado,"22515,79",0,1,239,26,73,0,13,0,1,1,2,1,3,3,0,0
3807,1955,graduado,vive_junto,"22528,2",0,1,576,83,473,21,176,19,21,3,9,2,9,6,0,0
3075,1972,doutorado,casado,"22546,24",0,0,291,47,130,30,168,20,34,1,3,4,7,1,0,0
9365,1976,doutorado,solteiro,"22556,39",0,1,554,57,1048,0,217,0,0,5,11,3,5,6,0,0
3551,1954,mestrado,vive_junto,"22568,8",0,1,92,28,62,1,57,19,11,2,2,1,5,2,0,0
5562,1974,graduado,casado,"22591,35",0,1,368,92,502,12,109,16,6,2,7,2,10,6,0,0
4320,1979,graduado,solteiro,"22613,53",0,1,458,6,325,83,300,86,58,1,6,4,12,3,0,0
796,1965,pos,divorciado,"22616,92",0,1,614,17,584,44,212,46,8,3,11,4,8,8,0,0
11004,1893,pos,solteiro,"22624,81",0,1,43,23,8,0,5,7,0,1,1,0,2,4,0,0
9283,1978,graduado,solteiro,"22631,2",1,2,290,49,8,1,7,2,0,1,0,0,3,4,0,0
6715,1948,doutorado,solteiro,"22631,58",0,1,543,3,502,19,132,0,6,6,6,2,11,6,0,0
3678,1973,graduado,viuvo,"22634,59",1,1,630,13,488,23,71,15,0,11,8,3,7,7,2,0
10091,1956,graduado,solteiro,"22642,86",0,1,405,78,520,20,367,39,81,2,6,3,6,5,0,0
4480,1973,mestrado,casado,"22718,8",0,1,112,61,365,3,15,4,3,5,7,2,5,6,0,0
1456,1979,graduado,solteiro,"22734,59",0,1,454,25,265,199,303,234,9,7,10,2,12,7,0,0
2849,1979,graduado,solteiro,"22734,59",0,1,454,25,265,199,303,234,9,7,10,2,12,7,0,0
6257,1976,mestrado,solteiro,"22737,59",0,1,522,81,255,43,134,37,14,1,7,2,7,7,0,0
17,1971,doutorado,casado,"22740,98",0,1,296,81,637,47,237,12,19,4,6,11,7,5,0,0
9240,1971,doutorado,solteiro,"22745,86",0,1,142,73,458,0,24,6,4,2,6,2,8,6,0,0
4094,1961,graduado,casado,"22760,9",1,1,673,92,201,2,43,3,5,4,5,1,5,6,0,0
8588,1961,graduado,casado,"22760,9",1,1,673,92,201,2,43,3,5,4,5,1,5,6,0,0
760,1975,doutorado,divorciado,"22764,66",1,0,324,8,588,7,76,110,15,2,8,4,9,6,0,0
3478,1971,doutorado,casado,"22776,32",1,1,370,17,267,42,309,55,42,10,7,4,9,5,1,0
1992,1964,graduado,casado,"22780,83",0,1,179,2,522,0,257,32,16,4,2,2,8,7,2,0
8132,1975,doutorado,casado,"22793,61",1,1,450,88,565,6,65,0,6,5,9,2,8,7,1,0
5872,1951,graduado,solteiro,"22815,41",0,1,393,23,240,90,216,63,6,4,4,4,10,3,0,0
3445,1956,graduado,solteiro,"22824,81",0,0,528,56,216,162,224,101,92,2,7,4,10,5,1,0
1513,1979,pos,vive_junto,"22871,8",1,1,670,72,600,21,128,223,150,13,2,2,12,8,0,0
5841,1966,graduado,vive_junto,"22892,48",0,1,366,61,606,7,155,10,0,5,10,3,8,7,0,0
5667,1964,doutorado,casado,"22893,23",0,1,626,90,1013,30,399,60,46,3,9,10,4,6,1,0
9119,1950,graduado,vive_junto,"22896,62",0,1,206,27,208,17,76,36,17,2,3,3,7,2,0,0
4084,1975,graduado,vive_junto,"22907,52",0,1,163,41,224,155,155,192,93,2,6,4,11,4,0,0
7055,1952,doutorado,vive_junto,"22936,09",0,1,628,57,888,0,57,0,0,2,8,5,11,5,0,0
1092,1980,graduado,casado,"22937,59",0,1,687,17,269,129,495,182,43,4,9,3,4,7,0,0
8852,1976,graduado,casado,"22956,39",0,1,667,80,387,126,342,0,45,5,8,4,11,6,0,0
6439,1958,graduado,casado,"22960,15",0,1,681,37,789,0,133,0,28,7,11,5,8,7,0,0
3717,1959,graduado,casado,23000,0,1,67,70,403,24,29,6,24,2,5,5,6,3,1,0
143,1970,graduado,solteiro,"23010,9",0,0,308,73,466,0,224,119,49,1,5,3,4,2,0,0
10870,1967,graduado,casado,"23016,17",0,1,381,46,709,43,182,42,118,2,9,3,4,5,0,0
8939,1959,graduado,divorciado,"23026,32",0,1,560,49,382,138,65,60,26,6,5,2,12,5,0,0
2564,1953,graduado,vive_junto,"23036,84",0,1,176,87,111,3,28,2,6,2,3,1,4,6,0,0
4058,1955,doutorado,solteiro,"23039,1",0,0,260,76,618,15,106,20,7,1,11,2,8,6,1,0
3934,1966,graduado,casado,"23039,85",0,1,331,34,356,0,107,19,9,2,7,1,8,5,0,0
2493,1966,graduado,casado,"23039,85",0,1,331,34,356,0,107,19,9,2,7,1,8,5,0,0
3767,1968,graduado,casado,"23050,38",0,1,430,1,378,0,189,97,172,2,5,5,12,3,0,0
433,1958,mestrado,sozinho,"23056,77",1,1,476,42,534,5,47,0,5,5,11,1,6,8,0,0
7631,1978,mestrado,vive_junto,"23062,41",1,0,266,34,562,58,168,43,16,1,5,7,10,3,0,0
5628,1982,graduado,vive_junto,"23088,72",0,0,506,25,848,154,323,201,61,1,10,3,10,6,1,0
2021,1975,graduado,casado,"23103,76",0,1,459,47,563,76,384,84,192,4,6,10,13,4,0,0
895,1948,doutorado,casado,"23107,89",0,2,567,69,410,16,114,0,5,3,5,2,10,5,0,0
2471,1965,graduado,casado,"23113,53",0,0,2,39,48,58,68,16,66,1,3,2,6,2,0,0
232,1965,graduado,solteiro,"23142,48",0,1,347,8,279,83,88,32,14,1,4,2,10,3,0,0
10343,1991,pos,solteiro,"23164,66",0,0,638,27,605,91,399,0,45,2,3,6,8,3,0,0
6892,1968,graduado,divorciado,"23184,59",0,1,26,23,641,7,56,0,0,8,10,4,6,8,2,0
6349,1987,mestrado,divorciado,"23228,2",0,0,358,71,621,73,414,78,48,1,8,4,6,5,0,0
5057,1961,mestrado,casado,"23230,83",0,1,288,74,264,47,188,54,47,2,4,4,10,2,0,0
5626,1964,doutorado,solteiro,"23232,33",0,0,218,13,338,4,89,11,8,1,4,2,9,4,0,0
1012,1952,graduado,solteiro,"23241,73",0,1,496,26,523,7,134,37,14,4,8,2,10,7,0,0
9964,1979,graduado,solteiro,"23242,48",0,1,326,56,162,50,100,55,30,1,4,2,8,4,0,0
1630,1979,graduado,solteiro,"23242,48",0,1,326,56,162,50,100,55,30,1,4,2,8,4,0,0
4702,1964,graduado,solteiro,"23247,74",0,0,686,20,1000,155,379,224,17,1,4,8,4,8,0,0
310,1970,mestrado,casado,"23260,15",0,1,198,81,330,5,159,36,27,4,4,4,9,4,0,0
3066,1975,doutorado,vive_junto,"23272,56",0,1,145,2,167,0,43,6,2,2,4,2,4,5,0,0
5734,1974,doutorado,casado,"23277,07",1,1,221,83,46,4,36,2,2,1,2,0,4,5,0,0
9239,1961,mestrado,casado,"23279,32",0,2,338,94,92,4,18,3,3,1,2,1,4,3,0,0
2574,1977,doutorado,casado,"23306,77",0,1,514,27,1050,12,144,0,0,3,6,4,8,5,4,0
9855,1952,doutorado,solteiro,"23308,27",0,1,308,25,899,0,101,0,0,1,6,6,13,4,1,0
8970,1972,doutorado,casado,"23312,03",0,1,614,93,371,22,39,6,0,4,6,2,7,5,0,0
8786,1956,mestrado,casado,"23330,08",0,1,399,52,301,7,74,10,0,4,6,1,7,6,0,0
7793,1976,graduado,vive_junto,"23331,2",0,1,302,12,641,7,84,0,30,3,10,4,7,6,1,0
7712,1946,doutorado,solteiro,"23368,05",0,0,62,68,182,17,259,77,70,1,6,2,10,4,0,0
7214,1957,graduado,casado,"23378,57",0,0,359,49,792,0,275,45,45,1,4,8,5,3,0,0
9336,1969,doutorado,viuvo,"23378,57",0,1,99,38,512,0,83,0,0,3,6,2,10,4,0,0
10151,1960,graduado,divorciado,"23384,96",0,2,655,38,317,46,247,151,46,1,4,5,12,3,0,0
4012,1972,doutorado,vive_junto,"23390,98",0,1,687,55,799,12,375,16,12,5,7,6,5,6,1,0
3515,1952,graduado,solteiro,"23423,68",0,1,132,94,87,13,34,10,6,1,4,0,4,5,0,0
550,1952,graduado,divorciado,"23434,21",0,1,402,87,243,131,217,85,6,2,3,3,13,2,0,0
9353,1959,graduado,solteiro,"23477,44",0,1,174,61,515,47,267,62,66,2,5,5,4,3,1,0
10681,1970,pos,casado,"23483,46",0,1,165,13,129,129,259,168,121,5,6,3,12,4,0,0
5156,1970,pos,casado,"23483,46",0,1,165,13,129,129,259,168,121,5,6,3,12,4,0,0
5642,1979,mestrado,vive_junto,"23495,86",1,0,202,0,140,4,61,0,13,2,3,1,6,4,0,0
178,1956,graduado,casado,"23497,37",0,1,496,40,478,0,193,110,75,4,8,3,11,5,0,0
7446,1967,mestrado,vive_junto,"23501,13",0,1,293,16,520,42,98,0,42,2,6,4,10,6,0,0
7002,1955,graduado,solteiro,"23509,4",0,1,269,13,163,48,90,0,45,1,3,2,8,3,0,0
10573,1953,graduado,divorciado,"23515,41",0,0,223,27,125,16,98,134,21,1,6,7,4,3,1,0
2415,1962,graduado,vive_junto,"23521,8",0,1,83,99,362,17,398,80,35,3,5,3,5,4,1,0
2948,1954,mestrado,divorciado,"23547,74",0,1,120,76,104,12,48,4,12,1,2,2,5,2,0,0
2295,1954,doutorado,casado,"23560,15",0,1,147,57,539,30,92,80,46,1,5,3,13,3,0,0
1518,1965,mestrado,casado,"23569,17",1,1,377,29,379,6,157,25,91,5,9,3,7,7,0,0
3598,1972,graduado,casado,"23575,19",0,1,402,53,441,35,83,7,29,4,4,2,12,4,0,0
3233,1965,doutorado,casado,"23588,35",0,1,463,89,562,21,464,28,10,3,7,8,11,5,0,0
6461,1969,mestrado,solteiro,"23598,5",0,1,406,74,581,49,157,43,8,1,5,6,11,2,1,0
2453,1960,graduado,vive_junto,"23611,65",0,1,667,83,526,28,135,10,21,3,5,3,12,5,0,0
7787,1960,graduado,vive_junto,"23611,65",0,1,667,83,526,28,135,10,21,3,5,3,12,5,0,0
9308,1954,graduado,casado,"23616,54",0,0,414,51,398,61,265,138,61,1,3,4,6,1,0,0
544,1954,graduado,casado,"23616,54",0,0,414,51,398,61,265,138,61,1,3,4,6,1,0,0
4491,1949,mestrado,casado,"23625,94",1,1,636,3,1099,0,45,0,0,11,3,4,10,8,1,0
873,1949,mestrado,casado,"23625,94",1,1,636,3,1099,0,45,0,0,11,3,4,10,8,2,0
6543,1945,mestrado,vive_junto,"23626,69",0,0,530,45,521,168,706,80,76,1,3,6,4,2,0,0
2131,1959,doutorado,divorciado,"23631,2",0,1,546,37,1063,89,102,16,12,4,9,4,6,6,0,0
5564,1969,graduado,vive_junto,"23639,85",0,1,689,26,509,133,497,78,24,2,7,5,6,4,0,0
2118,1964,pos,casado,"23648,5",0,1,292,68,166,75,96,119,107,3,7,2,8,4,0,0
9094,1955,pos,casado,"23673,68",0,1,695,39,313,15,47,20,0,2,7,4,3,6,1,0
9847,1955,pos,casado,"23673,68",0,1,695,39,313,15,47,20,0,2,7,4,3,6,0,0
1685,1967,doutorado,vive_junto,"23677,07",0,0,469,21,796,14,590,38,44,1,4,5,13,3,1,0
902,1980,graduado,vive_junto,"23681,95",1,0,117,74,224,12,48,4,12,1,6,2,4,6,0,0
8026,1952,graduado,casado,"23683,46",0,1,272,10,120,58,73,65,89,5,5,4,5,5,0,0
2125,1959,graduado,divorciado,"23696,62",0,0,226,82,194,61,480,225,112,1,3,4,8,2,0,0
1907,1950,mestrado,divorciado,"23729,32",0,1,639,53,965,69,279,54,41,5,8,4,9,7,1,0
1990,1974,doutorado,solteiro,"23743,98",0,0,601,74,965,34,586,89,86,1,3,5,8,3,1,0
3643,1974,mestrado,casado,"23761,65",0,0,101,65,750,8,125,11,8,1,4,3,6,2,1,0
10513,1992,graduado,vive_junto,"23762,03",0,0,525,68,438,169,565,91,169,1,2,3,6,7,1,0
10676,1982,graduado,casado,"23763,53",0,0,604,3,145,193,459,205,26,2,3,8,7,2,1,0
6912,1967,doutorado,casado,"23776,69",0,2,313,60,593,30,91,29,22,1,6,3,12,4,0,0
819,1945,graduado,viuvo,"23791,35",0,0,236,84,508,124,249,50,38,1,6,5,13,3,0,0
309,1961,doutorado,vive_junto,"23812,78",0,1,621,48,918,21,118,13,10,3,8,3,5,6,1,0
3571,1961,doutorado,vive_junto,"23812,78",0,1,621,48,918,21,118,13,10,3,8,3,5,6,2,0
6202,1960,graduado,vive_junto,"23827,44",0,1,632,78,571,50,142,33,50,4,4,5,13,2,0,0
3856,1960,graduado,vive_junto,"23827,44",0,1,632,78,571,50,142,33,50,4,4,5,13,2,0,0
8439,1964,graduado,vive_junto,"23836,09",0,2,23,97,734,26,70,11,44,2,6,3,4,4,1,0
7873,1973,doutorado,vive_junto,"23878,2",1,1,358,30,141,11,114,15,14,4,4,1,7,5,0,0
4073,1954,pos,casado,"23896,24",0,0,151,0,769,80,252,15,34,1,10,10,7,6,2,0
3599,1970,graduado,casado,"23941,35",0,1,580,61,575,80,428,208,93,3,8,4,8,5,0,0
8727,1978,graduado,divorciado,"23944,74",0,1,258,63,587,43,337,42,87,3,11,6,9,6,0,0
3056,1978,graduado,divorciado,"23944,74",0,1,258,63,587,43,337,42,87,3,11,6,9,6,0,0
4478,1979,graduado,casado,"23976,32",1,1,462,87,457,5,106,15,17,8,11,1,6,8,0,0
1245,1966,graduado,solteiro,"23988,72",0,1,595,45,977,12,253,16,12,4,4,3,12,8,1,0
2561,1966,graduado,solteiro,"23988,72",0,1,595,45,977,12,253,16,12,4,4,3,12,8,1,0
4391,1968,mestrado,divorciado,"24000,38",0,1,434,64,635,15,100,20,7,1,9,3,9,6,0,0
6283,1968,mestrado,divorciado,"24000,38",0,1,434,64,635,15,100,20,7,1,9,3,9,6,0,0
3421,1968,mestrado,divorciado,"24000,38",0,1,434,64,635,15,100,20,7,1,9,3,9,6,0,0
3870,1978,pos,vive_junto,"24005,64",0,0,505,28,359,35,314,93,116,1,7,3,13,4,0,0
7079,1962,graduado,divorciado,"24017,67",0,1,659,38,897,23,207,15,11,5,9,6,12,6,0,0
4405,1956,mestrado,casado,"24028,2",0,2,334,2,622,7,115,30,0,2,6,3,12,5,0,0
8091,1956,graduado,casado,"24038,72",0,1,665,50,423,184,368,13,97,1,6,4,6,5,0,0
9166,1968,graduado,casado,"24047,74",0,1,324,57,387,84,141,73,35,3,4,4,12,2,0,0
7476,1964,mestrado,solteiro,"24049,62",0,1,574,93,928,63,254,0,12,4,5,4,10,4,1,0
4756,1952,pos,divorciado,"24059,4",0,0,191,42,176,29,818,0,33,1,7,6,11,4,1,0
5529,1946,doutorado,vive_junto,"24065,41",2,1,19,56,406,0,30,0,0,7,8,2,5,7,1,0
4001,1946,doutorado,vive_junto,"24065,41",2,1,19,56,406,0,30,0,0,7,8,2,5,7,1,0
5519,1956,graduado,vive_junto,"24093,98",0,1,326,8,316,58,161,76,51,1,6,9,4,5,1,0
4440,1964,mestrado,casado,"24097,74",0,1,292,93,509,0,27,0,0,1,8,3,6,7,1,0
5682,1953,doutorado,solteiro,"24100,75",0,1,463,8,948,10,86,13,21,4,6,9,11,5,0,0
1665,1964,doutorado,divorciado,"24112,78",0,2,279,71,1459,0,61,0,15,5,2,5,6,5,4,0
2223,1965,pos,divorciado,"24126,32",0,1,695,52,1215,33,249,64,116,8,8,9,8,6,0,0
7488,1963,mestrado,solteiro,"24131,95",0,1,523,30,420,15,186,151,38,3,5,3,13,3,0,0
9595,1961,graduado,vive_junto,"24157,89",0,0,534,1,539,169,816,20,0,1,4,5,4,3,1,0
9750,1961,doutorado,divorciado,"24182,33",0,1,507,41,731,60,353,78,12,5,10,3,5,7,0,0
5140,1985,doutorado,casado,"24193,61",1,0,674,66,1047,0,140,67,38,2,4,3,12,8,0,0
1029,1970,doutorado,vive_junto,"24215,41",0,1,332,27,200,5,44,0,10,1,5,1,5,5,0,0
7646,1989,graduado,solteiro,"24228,95",1,0,131,70,218,63,282,137,35,4,5,3,12,4,0,0
7165,1972,graduado,vive_junto,"24238,35",0,1,250,59,381,35,172,56,86,2,8,2,10,5,0,0
380,1954,graduado,divorciado,"24246,99",0,1,657,17,1170,48,320,42,32,5,11,4,9,8,2,0
6059,1953,doutorado,vive_junto,"24249,62",1,2,482,81,986,36,168,16,0,7,11,3,4,7,1,0
9242,1990,graduado,solteiro,"24251,5",0,0,316,19,836,185,575,24,25,1,6,3,9,4,2,0
1640,1954,graduado,divorciado,"24280,83",1,1,7,49,66,0,16,0,6,2,1,1,4,3,0,0
9645,1968,graduado,casado,"24281,95",0,0,623,98,920,138,168,36,46,1,9,4,10,6,0,0
10281,1970,graduado,divorciado,"24328,2",1,0,142,11,180,60,241,13,54,2,5,5,7,4,1,0
843,1971,graduado,casado,"24331,58",1,0,34,47,303,0,280,60,147,4,8,2,11,6,0,0
1802,1971,graduado,casado,"24359,02",0,1,528,23,412,5,119,38,29,3,3,3,12,2,0,0
7732,1978,graduado,casado,"24365,79",1,0,178,81,293,0,124,179,97,1,7,2,10,5,0,0
8957,1952,pos,solteiro,"24372,56",1,1,384,51,480,86,249,75,86,8,6,3,5,6,0,0
1867,1957,graduado,solteiro,"24379,32",0,0,593,42,652,48,350,94,84,1,9,3,6,5,1,0
8427,1956,mestrado,solteiro,"24382,33",0,0,583,78,556,14,717,210,0,1,7,5,10,4,0,0
217,1956,mestrado,solteiro,"24382,33",0,0,583,78,556,14,717,210,0,1,7,5,10,4,0,0
8233,1950,mestrado,viuvo,"24385,71",0,1,154,9,508,5,21,7,5,4,7,3,7,5,1,0
6457,1976,graduado,divorciado,"24395,49",0,1,31,77,527,24,230,32,24,2,6,4,12,4,0,0
7922,1951,doutorado,solteiro,"24417,29",0,1,686,29,819,0,72,12,0,2,11,2,10,7,1,0
9940,1958,graduado,vive_junto,"24421,43",0,1,553,97,382,114,276,75,124,2,6,4,4,3,0,0
6312,1959,graduado,casado,"24447,74",0,1,469,29,258,107,291,84,37,4,10,3,13,7,0,0
6142,1943,mestrado,casado,"24463,53",0,0,313,65,629,17,177,69,0,1,5,3,5,2,0,1
11084,1976,mestrado,vive_junto,"24475,19",0,1,227,4,738,0,232,13,20,2,3,5,7,7,1,0
5172,1976,mestrado,vive_junto,"24475,19",0,1,227,4,738,0,232,13,20,2,3,5,7,7,0,0
10833,1975,graduado,casado,"24475,94",0,1,36,55,790,19,133,12,0,3,8,3,13,6,1,0
25,1958,graduado,casado,"24491,73",0,1,590,9,460,35,422,33,12,2,6,6,7,4,0,0
5758,1982,graduado,casado,"24499,62",0,0,166,23,1074,0,69,0,0,1,10,4,13,6,5,0
8932,1969,mestrado,vive_junto,"24502,26",0,1,608,57,960,28,183,220,70,4,9,6,6,6,0,0
3759,1958,graduado,vive_junto,"24509,77",0,2,339,34,743,19,181,12,0,2,7,6,11,5,1,0
2829,1955,graduado,casado,"24515,04",0,1,111,25,626,0,70,0,7,2,9,3,8,6,2,0
1631,1965,doutorado,vive_junto,"24518,8",0,0,664,3,890,63,292,0,25,4,8,4,7,6,1,0
466,1944,graduado,casado,"24539,47",0,0,452,9,388,14,218,91,14,1,4,3,13,2,0,0
9596,1980,doutorado,solteiro,"24546,99",0,0,188,19,365,32,117,34,110,1,3,3,13,2,0,0
10701,1973,graduado,casado,"24551,88",0,0,291,60,713,0,264,120,80,1,7,8,12,4,2,0
4437,1962,graduado,casado,"24554,89",1,1,431,65,112,6,92,3,9,2,3,2,5,4,0,0
4047,1954,doutorado,casado,"24557,89",0,1,169,0,384,0,102,21,32,3,6,2,9,4,0,0
9477,1954,doutorado,casado,"24557,89",0,1,169,0,384,0,102,21,32,3,6,2,9,4,0,0
