preco,ano_construcao,ano_Venda,m2,andar,tipo_Aquecimento,tempo_ate_onibus,tempo_ate_metro,qtde_elevadores,qtde_escritorios_publicos_perto,qtde_hospitais_perto,qtde_lojas_departamento_perto,qtde_shoppings_perto,qtde_estacionamentos_perto,qtde_escolas_fundamental1_perto,qtde_escolas_fundamental2_perto,qtde_escolas_medio_perto,qtde_universidades_perto
1263714,2007,2011,"80,639804",12,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1300884,2007,2011,"80,639804",17,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1112388,2006,2011,"83,891409",15,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
950442,2006,2011,"83,891409",3,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
398226,1997,2011,"51,839874",6,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
419466,1997,2011,"51,839874",11,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
424776,1997,2011,"51,839874",10,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
464598,1997,2011,"59,829532",10,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1048668,2009,2011,"84,54173",5,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
955752,2009,2011,"84,54173",15,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1083180,2009,2011,"84,54173",7,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1003536,2006,2011,"75,344333",3,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1221234,2006,2011,"84,54173",18,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1066194,2006,2011,"75,344333",12,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
2676102,2007,2011,"151,338987",21,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2676102,2007,2011,"151,338987",25,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2676102,2007,2011,"151,338987",20,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2676102,2007,2011,"151,338987",24,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2596458,2007,2011,"151,338987",11,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2692032,2007,2011,"157,00607",12,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2692032,2007,2011,"157,00607",11,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2676102,2007,2011,"151,338987",23,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2612388,2007,2011,"157,00607",6,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2516814,2007,2011,"151,338987",7,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2362830,2007,2011,"137,775149",20,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2357520,2007,2011,"137,775149",26,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2362830,2007,2011,"137,775149",24,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2532738,2007,2011,"157,00607",4,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2532738,2007,2011,"157,00607",4,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
334512,1986,2011,"47,194724",5,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
339822,1986,2011,"47,194724",7,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1513272,2006,2011,"131,179036",12,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1433628,2006,2011,"106,745547",16,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1433628,2006,2011,"161,929929",8,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1316814,2005,2011,"109,997152",10,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1051326,2005,2011,"84,913342",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
584070,2005,2011,"53,140516",10,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1061946,1993,2011,"134,802253",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1168140,2007,2011,"84,913342",13,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
578760,1993,2011,"59,829532",12,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1115040,2007,2011,"84,913342",3,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1030086,2005,2011,"84,913342",13,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
536280,1992,2011,"59,829532",12,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
860172,1993,2011,"84,913342",7,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
238938,1992,2011,"32,980565",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
716814,1992,2011,"84,913342",16,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1008846,2005,2011,"84,913342",22,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
584070,1993,2011,"59,829532",10,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1502652,2007,2011,"131,829357",7,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1015752,2005,2011,"84,913342",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
507078,1993,2011,"59,829532",1,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
695574,2005,2011,"53,140516",4,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
738048,1992,2011,"84,913342",7,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1298226,2007,2011,"102,472009",5,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1168140,2005,2011,"109,997152",21,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1104420,2005,2011,"84,913342",14,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
992916,2005,2011,"84,913342",2,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
530970,1992,2011,"59,829532",17,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
600000,1993,2011,"59,829532",13,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
690264,2005,2011,"53,140516",20,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
690264,2005,2011,"53,140516",4,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
870792,2005,2011,"69,026929",9,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
892032,1986,2011,"105,073293",3,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1061946,1986,2011,"105,073293",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1380528,2007,2011,"80,639804",20,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1274334,2007,2011,"80,639804",15,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1242474,2007,2011,"80,639804",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1237164,2007,2011,"80,639804",22,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1008846,1986,2011,"121,981639",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
982296,2006,2011,"83,891409",8,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
767256,1986,2011,"84,913342",3,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
870792,1986,2011,"84,913342",12,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
775218,1997,2011,"84,913342",10,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1056636,2009,2011,"84,54173",9,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
862830,2006,2011,"59,086308",3,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
706194,2003,2011,"84,263021",3,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1022118,2006,2011,"75,623042",7,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
2362830,2007,2011,"137,775149",22,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2362830,2007,2011,"137,775149",24,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2362830,2007,2011,"151,338987",3,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1231854,2006,2011,"84,913342",11,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1136280,2006,2011,"84,913342",5,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1200000,2006,2011,"84,913342",7,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
573450,1993,2011,"59,829532",1,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
480528,1992,2011,"59,45792",6,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1184070,2008,2011,"77,016587",17,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
594690,1993,2011,"59,829532",7,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1030086,2005,2011,"84,913342",24,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
862830,1993,2011,"84,913342",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
716814,2005,2011,"53,140516",16,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1417698,2007,2011,"102,472009",30,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1027428,2005,2011,"84,913342",9,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1024776,2005,2011,"84,913342",16,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
823008,1992,2011,"134,523544",3,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1699110,2007,2011,"129,506782",10,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1080528,2005,2011,"84,913342",23,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1364598,1993,2011,"217,114311",13,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1380528,2007,2011,"129,506782",8,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1030086,2005,2011,"84,913342",8,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
658404,2005,2011,"53,140516",1,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
416814,1992,2011,"53,512128",13,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1008846,2008,2011,"77,016587",8,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
238938,1992,2011,"32,980565",1,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
918582,2005,2011,"69,026929",9,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1115040,2005,2011,"84,913342",9,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
398226,1992,2011,"53,512128",5,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1231854,1993,2011,"163,602183",15,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1215924,1993,2011,"217,114311",16,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1019466,2005,2011,"84,913342",7,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
945132,2005,2011,"69,026929",13,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1030086,2005,2011,"84,913342",15,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1603536,1986,2011,"166,853788",9,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
955752,1986,2011,"121,981639",3,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
918582,1986,2011,"105,073293",2,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1452210,2007,2011,"80,639804",18,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1353978,2007,2011,"80,639804",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1433628,2007,2011,"80,639804",15,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1380528,2007,2011,"80,639804",7,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1433628,2007,2011,"80,639804",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2243358,2007,2011,"141,119657",23,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
918582,1986,2011,"105,073293",2,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
939822,1986,2011,"121,981639",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1423008,1986,2011,"194,353076",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1476102,2007,2011,"80,639804",22,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1953978,2007,2011,"128,856461",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1433628,2007,2011,"80,639804",25,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1051326,2009,2011,"84,913342",3,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1146900,2006,2011,"75,344333",17,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1120350,2006,2011,"84,54173",5,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
849552,2006,2011,"84,54173",5,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
334512,1986,2011,"47,194724",3,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1152210,2006,2011,"84,913342",12,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1035396,2006,2011,"75,994654",22,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1125660,2006,2011,"75,994654",13,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
499110,1992,2011,"59,829532",16,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1104420,1993,2011,"134,802253",6,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1061946,2008,2011,"84,913342",23,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
400884,1992,2011,"53,512128",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
796458,1993,2011,"84,913342",1,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
915924,2005,2011,"69,026929",12,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1460172,2007,2011,"102,472009",20,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
801768,1993,2011,"84,913342",18,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1104420,1993,2011,"134,802253",16,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
992916,2005,2011,"84,913342",4,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
629202,1993,2011,"59,829532",18,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
992916,2008,2011,"77,016587",5,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1162830,1993,2011,"217,114311",15,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
536280,1992,2011,"59,829532",19,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
886722,2005,2011,"69,026929",10,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
684954,1993,2011,"59,829532",18,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
684954,2005,2011,"53,140516",1,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
613272,2005,2011,"53,140516",12,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
613272,2005,2011,"53,140516",7,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
759288,1992,2011,"84,913342",19,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
504420,1993,2011,"59,829532",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
929202,1986,2011,"105,073293",2,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1460172,2007,2011,"80,639804",22,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1035396,2006,2011,"83,891409",6,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1258404,2007,2011,"80,639804",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
998226,1986,2011,"105,073293",7,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1412388,2007,2011,"80,639804",16,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
353094,1997,2011,"39,94829",2,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
345132,1986,2011,"50,817941",4,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1842474,2006,2011,"191,008568",8,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1152210,2006,2011,"75,994654",13,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1077876,1993,2011,"119,659064",21,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1311504,2005,2011,"109,997152",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
637164,1993,2011,"59,829532",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1566366,2007,2011,"127,184207",30,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1152210,1993,2011,"163,602183",6,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1178760,2008,2011,"77,016587",21,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
451326,1992,2011,"53,512128",9,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1115040,2005,2011,"84,913342",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1242474,2007,2011,"84,913342",18,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1035396,2005,2011,"84,913342",9,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1194690,2008,2011,"77,016587",21,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
241590,1992,2011,"32,980565",12,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
860172,1993,2011,"84,913342",25,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1061946,1993,2011,"217,114311",5,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
849552,1993,2011,"84,913342",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1481412,2007,2011,"129,506782",27,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
387606,1992,2011,"53,512128",4,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
918582,2005,2011,"69,026929",3,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
860172,1993,2011,"84,913342",20,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
881412,1993,2011,"84,913342",4,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
895752,1986,2011,"84,913342",7,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1221234,2007,2011,"80,639804",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1088490,2006,2011,"83,891409",15,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
982296,2006,2011,"83,891409",3,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1035396,2006,2011,"79,617871",3,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
982296,1986,2011,"127,927431",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
860172,1986,2011,"84,913342",9,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1008846,1986,2011,"105,073293",12,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1380528,2007,2011,"80,639804",13,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1061946,1986,2011,"121,981639",4,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1104420,2006,2011,"83,891409",12,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1263714,2007,2011,"80,639804",20,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1311504,2007,2011,"80,639804",13,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1322118,1986,2011,"127,927431",8,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1088490,2007,2011,"80,639804",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
347784,1997,2011,"39,94829",5,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
370086,1997,2011,"39,94829",2,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
451326,1997,2011,"59,829532",5,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1300884,2006,2011,"84,54173",10,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1035396,2006,2011,"75,344333",6,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1130970,2006,2011,"84,54173",3,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1168140,2006,2011,"84,54173",5,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
716814,2003,2011,"84,263021",5,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
2596458,2007,2011,"151,338987",16,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2692032,2007,2011,"157,00607",16,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2612388,2007,2011,"157,00607",7,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2692032,2007,2011,"157,00607",12,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2692032,2007,2011,"157,00607",14,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2596458,2007,2011,"151,338987",13,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2272566,2006,2011,"191,008568",13,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1194690,2006,2011,"84,913342",12,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
892032,2005,2011,"69,026929",14,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
414156,1992,2011,"53,512128",15,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
472566,1992,2011,"53,512128",12,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
392916,1992,2011,"53,512128",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1221234,1993,2011,"217,114311",12,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
584070,1992,2011,"84,913342",18,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
674334,2005,2011,"53,140516",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
812388,1993,2011,"84,913342",1,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1061946,1993,2011,"217,114311",2,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
730086,2005,2011,"53,140516",18,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
557520,1992,2011,"59,829532",14,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
618582,1992,2011,"59,829532",19,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
945132,2005,2011,"69,026929",22,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
892032,1993,2011,"84,913342",18,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
568140,1992,2011,"59,829532",15,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
982296,2005,2011,"69,026929",15,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
509730,1992,2011,"59,829532",5,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1152210,2008,2011,"77,016587",3,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1539822,2007,2011,"131,829357",21,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1486722,2007,2011,"129,506782",3,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1327428,1993,2011,"163,602183",23,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
902652,2006,2011,"79,617871",15,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
982296,1986,2011,"105,073293",4,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1231854,2007,2011,"80,639804",7,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
971676,1986,2011,"121,981639",6,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
982296,1986,2011,"121,981639",10,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1316814,1986,2011,"127,927431",11,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
929202,1986,2011,"121,981639",3,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1072566,1986,2011,"105,073293",9,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1327428,2007,2011,"80,639804",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1353978,2007,2011,"80,639804",18,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1964598,2007,2011,"128,856461",30,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1168140,2006,2011,"83,891409",14,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
427428,1997,2011,"51,839874",15,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1083180,2009,2011,"84,54173",20,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1083180,2006,2011,"75,344333",8,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1088490,2006,2011,"75,344333",5,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1115040,2006,2011,"75,344333",8,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
2596458,2007,2011,"151,338987",17,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2596458,2007,2011,"151,338987",18,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1630086,2006,2011,"133,501611",13,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1184070,2006,2011,"84,913342",9,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1178760,2006,2011,"75,994654",15,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1449552,2007,2011,"129,506782",13,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1274334,2008,2011,"84,913342",5,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
706194,1993,2011,"59,829532",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
955752,1992,2011,"134,523544",13,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
674334,1993,2011,"59,829532",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
706194,2005,2011,"53,140516",11,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
823008,1993,2011,"84,913342",15,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
876102,1993,2011,"84,913342",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1152210,2005,2011,"84,913342",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
